,area,title,community,position,tax,total_price,unit_price,hhid,link,hourseType,hourseSize,direction,fitment,level,buildTime
10,天河,满五唯一高层看天河公园户型方正采光好,历德雅舍,华景新城,房本满五年,1080.0,80754.0,108405090331,https://gz.lianjia.com/ershoufang/108405090331.html,4室2厅,133.74,东南,简装,中楼层(共18层),2005年
11,天河,【隽园】高层视野望小蛮腰 三房两厅两卫 俯瞰一片绿意,隽园,天河公园,房本满五年,1260.0,104704.0,108405084528,https://gz.lianjia.com/ershoufang/108405084528.html,3室2厅,120.34,南 西南,精装,高楼层(共31层),2007年
12,天河,海景花园 南向大三房 精装修 户型方正,海景花园,天河公园,房本满五年,1250.0,70951.0,108405086726,https://gz.lianjia.com/ershoufang/108405086726.html,3室1厅,176.18,西北,精装,中楼层(共29层),2003年
13,天河,广州东站旁时代新世界 朝向安静 视野开阔,时代新世界,林和,房本满五年,300.0,24940.0,108405116866,https://gz.lianjia.com/ershoufang/108405116866.html,3室1厅,120.29,西北,简装,中楼层(共31层),塔楼
14,天河,好房急卖，隆基怡苑，电梯高层2房，光线视野好,隆基怡苑,沙太南,房本满五年,270.0,35138.0,108405088967,https://gz.lianjia.com/ershoufang/108405088967.html,2室2厅,76.84,东,精装,17层,2005年
15,天河,户型格局方正，东南采光好，诚心卖，保养好三房。,龙湖首开天宸原著,黄村,,688.0,67931.0,108405126855,https://gz.lianjia.com/ershoufang/108405126855.html,3室2厅,101.28,东南,精装,低楼层(共34层),板塔结合
16,天河,云宁居正规三房 装修不错 看房方便有钥匙,云宁居,沙太南,,235.0,28362.0,108405110395,https://gz.lianjia.com/ershoufang/108405110395.html,3室1厅,82.86,北,精装,低楼层(共9层),1999年
17,天河,原装电梯 楼精装修 自用70平大平台 双卫,广海花园,天河公园,房本满五年,498.0,44882.0,108405099980,https://gz.lianjia.com/ershoufang/108405099980.html,4室1厅,110.96,东 南,精装,低楼层(共19层),1996年
18,天河,平层电梯入户，3面单边采光，有钥匙随时可看,育蕾小区,天河南,房本满五年,340.0,48523.0,108405097035,https://gz.lianjia.com/ershoufang/108405097035.html,2室1厅,70.07,南,简装,高楼层(共9层),1993年
19,天河,天河区11号线地铁口100米 大院管理有电梯 方正两房,沙河远洋宿舍,沙河,房本满五年,185.0,24184.0,108405089070,https://gz.lianjia.com/ershoufang/108405089070.html,2室1厅,76.5,南,简装,中楼层(共8层),塔楼
20,天河,南向安静望花园，此房满五唯一，采光通风好，户型方正,中海璟晖华庭,珠江新城中,房本满五年,1980.0,161475.0,108405102447,https://gz.lianjia.com/ershoufang/108405102447.html,3室2厅,122.62,南,精装,低楼层(共32层),2007年
21,天河,南向2房， 厅出阳台， 方正实用 ，享小区公立幼儿园,汇富花园,燕塘,房本满五年,236.0,36020.0,108405088848,https://gz.lianjia.com/ershoufang/108405088848.html,2室2厅,65.52,南,简装,高楼层(共9层),1995年
22,天河,金融城骏景南向4房，安静望花园，业主诚意出非天地层,骏景花园,棠下,房本满五年,830.0,58912.0,108405109309,https://gz.lianjia.com/ershoufang/108405109309.html,3室1厅,140.89,南,简装,中楼层(共20层),2003年
23,天河,后天河北 2010年林式小区 电梯高层一房 双阳台,观山苑,粤垦,房本满五年,215.0,51933.0,108405119562,https://gz.lianjia.com/ershoufang/108405119562.html,1室0厅,41.4,北,简装,高楼层(共11层),2010年
24,天河,云宁居南向大两房  性JIA比高 看房方便,云宁居,沙太南,房本满五年,203.0,29071.0,108405098865,https://gz.lianjia.com/ershoufang/108405098865.html,2室1厅,69.83,南,简装,低楼层(共9层),1999年
25,天河,金穗大厦 南向四房 通风采光好 一手业主,金穗大厦,体育中心,房本满五年,469.0,50616.0,108405111957,https://gz.lianjia.com/ershoufang/108405111957.html,3室2厅,92.66,南,精装,中楼层(共33层),1997年
26,天河,双地铁园林小区 随便改三房 2008年楼龄新 采光通风好,都市兰亭花园,员村,房本满五年,538.0,62154.0,108405118005,https://gz.lianjia.com/ershoufang/108405118005.html,2室2厅,86.56,北,精装,中楼层(共24层),2006年
27,天河,天河公园配套 标准电梯飞机户型三房 业主诚心,东璟花园,员村,房本满五年,688.0,64937.0,108405116280,https://gz.lianjia.com/ershoufang/108405116280.html,3室2厅,105.95,西南 西,精装,中楼层(共25层),2004年
28,天河,华港四期南向小三房 带平台 看房方便,华港花园,天河公园,房本满五年,690.0,78930.0,108405116952,https://gz.lianjia.com/ershoufang/108405116952.html,3室2厅,87.42,西南,精装,低楼层(共28层),2004年
29,天河,中楼层两房，采光好，楼龄新，业主诚心出，产权清晰,华景新城陶然庭苑,华景新城,房本满五年,428.0,56405.0,108405124420,https://gz.lianjia.com/ershoufang/108405124420.html,2室1厅,75.88,北,其他,中楼层(共32层),2007年
30,天河,天河阳光假日园 方正大两房 安静望花园 采光好,阳光假日园,棠下,房本满五年,435.0,54876.0,108405114670,https://gz.lianjia.com/ershoufang/108405114670.html,2室1厅,79.27,西南,精装,中楼层(共16层),2009年
31,天河,汇富花园 带50㎡私人平台 全屋精装修 满五唯一 幼儿园,汇富花园,燕塘,房本满五年,360.0,45978.0,108405115592,https://gz.lianjia.com/ershoufang/108405115592.html,3室1厅,78.3,南,精装,低楼层(共9层),1995年
32,天河,少有四房两卫四阳台，，楼龄新，封闭式花园小区,天誉华庭,龙口西,房本满五年,1100.0,80883.0,108405051964,https://gz.lianjia.com/ershoufang/108405051964.html,3室2厅,136.0,南 北,精装,中楼层(共38层),2004年
33,天河,亿泉尚园  南北对流 高层 视野开阔 为数不多,亿泉尚园,体育中心,房本满五年,1700.0,120602.0,108405081224,https://gz.lianjia.com/ershoufang/108405081224.html,4室2厅,140.96,南,精装,高楼层(共24层),2010年
34,天河,华南理工大学宿舍南秀村 3室2厅 南,华南理工大学宿舍南秀村,五山,房本满五年,590.0,66856.0,108405060677,https://gz.lianjia.com/ershoufang/108405060677.html,3室2厅,88.25,南,简装,高楼层(共9层),2003年
35,天河,满五唯一精装修，全新家私家电，诚心出手！！！,棠德花苑,棠下,房本满五年,175.0,31458.0,108405027482,https://gz.lianjia.com/ershoufang/108405027482.html,2室2厅,55.63,西南,精装,中楼层(共10层),1997年
36,天河,满五年唯一中间位置光线好安静交通便利,盈彩美居,东圃,,518.0,53085.0,108405017429,https://gz.lianjia.com/ershoufang/108405017429.html,3室2厅,97.58,北,简装,低楼层(共23层),2004年
37,天河,华工东区 电梯4房 东边位 南北通透,华南理工大学东住宅区,五山,房本满五年,650.0,61119.0,108405054507,https://gz.lianjia.com/ershoufang/108405054507.html,4室2厅,106.35,南 北,简装,中楼层(共8层),1995年
38,天河,嘉裕公馆三期 南北对流4房 双套间 安静看花园,嘉裕公馆,珠江新城中,房本满五年,3780.0,189370.0,108405077623,https://gz.lianjia.com/ershoufang/108405077623.html,4室2厅,199.61,南 北,精装,低楼层(共33层),塔楼
39,天河,天朗明居 精装小三房 安静 望花园 随时可看,富力天朗明居,棠下,房本满五年,315.0,49281.0,108405027621,https://gz.lianjia.com/ershoufang/108405027621.html,3室1厅,63.92,北,精装,高楼层(共18层),2002年
40,天河,珠江新城网红小区经典户型四房放卖,嘉裕公馆,珠江新城中,房本满五年,4100.0,197249.0,108405076754,https://gz.lianjia.com/ershoufang/108405076754.html,4室2厅,207.86,北,精装,高楼层(共33层),2015年
41,天河,石牌南向方正大两房 实用率很高,广本宿舍,石牌,房本满五年,228.0,35399.0,108405024942,https://gz.lianjia.com/ershoufang/108405024942.html,2室1厅,64.41,东南 南,其他,高楼层(共9层),1993年
42,天河,中海璟晖北向三房采光通风好，满五唯一,中海璟晖华庭,珠江新城中,房本满五年,1576.0,136368.0,108405035112,https://gz.lianjia.com/ershoufang/108405035112.html,3室1厅,115.57,北,精装,低楼层(共32层),2007年
43,天河,加装电梯房 户型好采光佳 宜居宜住 随时可看,棠德花苑,棠下,房本满五年,189.0,28121.0,108405037220,https://gz.lianjia.com/ershoufang/108405037220.html,2室1厅,67.21,北,精装,高楼层(共11层),1997年
44,天河,棠东地铁21号线棠德花园中楼层安静不吵看房提前预约,棠德花苑,棠下,房本满五年,293.0,36740.0,108405061386,https://gz.lianjia.com/ershoufang/108405061386.html,3室2厅,79.75,南,其他,中楼层(共10层),1997年
45,天河,美林东南向高层精装修两房，视野好采光好通风好。,美林海岸,员村,,638.0,78601.0,108405041219,https://gz.lianjia.com/ershoufang/108405041219.html,2室1厅,81.17,东南,精装,18层,2004年
46,天河,天河北花园小区 东南向四房 户型方正双阳台满五,穗园小区,天润路,房本满五年,898.0,67938.0,108405059289,https://gz.lianjia.com/ershoufang/108405059289.html,4室2厅,132.18,南,简装,中楼层(共30层),2000年
47,天河,暨花 高层电梯 东南2+1  视野开阔 通风采光好  满五,暨南花园,石牌,房本满五年,579.0,56877.0,108404759270,https://gz.lianjia.com/ershoufang/108404759270.html,3室2厅,101.8,东南,简装,28层,1997年
48,天河,聚龙阁 南向三房 高层视野好 无遮挡,聚龙阁,龙口西,房本满五年,715.0,67536.0,108404782616,https://gz.lianjia.com/ershoufang/108404782616.html,3室2厅,105.87,南,精装,高楼层(共31层),2004年
49,天河,天河北 华阳 天河直街 采光通风好 安静不吵,天河直街小区,体育中心,房本满五年,410.0,38560.0,108404034689,https://gz.lianjia.com/ershoufang/108404034689.html,3室2厅,106.33,南,其他,高楼层(共9层),暂无数据
50,天河,新世界东逸花园 四期 全南向三房,新世界东逸花园,天河公园,房本满五年,1212.0,96636.0,108404008115,https://gz.lianjia.com/ershoufang/108404008115.html,3室1厅,125.42,南,简装,低楼层(共21层),2006年
51,天河,南北对流厅出阳台(多阳台)， 户型方正采光通风好,天誉华庭,龙口西,房本满五年,1800.0,88666.0,108404729737,https://gz.lianjia.com/ershoufang/108404729737.html,5室2厅,203.01,南 北,精装,中楼层(共38层),2004年
52,天河,此房格局实用、楼龄2006年，看公园景观，出行很方便,喜洋居,华景新城,房本满五年,540.0,45421.0,108403236602,https://gz.lianjia.com/ershoufang/108403236602.html,4室2厅,118.89,南,简装,中楼层(共21层),2006年
53,天河,珠江俊园 安静次顶层 通风采光好 东南方位,珠江俊园,华景新城,房本满五年,1020.0,82645.0,108404944405,https://gz.lianjia.com/ershoufang/108404944405.html,3室1厅,123.42,东,简装,高楼层(共28层),2007年
54,天河,格局实用通透，南向安静望花园，采光敞亮无遮挡，舒适,粤海丽江花园,珠江新城东,房本满五年,2350.0,119048.0,108404172528,https://gz.lianjia.com/ershoufang/108404172528.html,4室2厅,197.4,东南,简装,中楼层(共23层),2009年
55,天河,陶然庭苑 观园、安静、方正、通风、品质四房 值得憧憬,华景新城陶然庭苑,华景新城,房本满五年,998.0,73686.0,108404380256,https://gz.lianjia.com/ershoufang/108404380256.html,4室2厅,135.44,南,精装,低楼层(共31层),2007年
56,天河,华景新城 华门阁 实用三房 厅大房大,华景新城华门阁,华景新城,房本满五年,509.0,46638.0,108404634323,https://gz.lianjia.com/ershoufang/108404634323.html,3室2厅,109.14,东 北,简装,中楼层(共9层),1999年
57,天河,次新房 正规四房 正东望公园 高层视野无遮挡,新世界天逸,天河公园,,2100.0,147152.0,108404928143,https://gz.lianjia.com/ershoufang/108404928143.html,4室2厅,142.71,东,精装,高楼层(共29层),板楼
58,天河,珠江新城东，正南向望花园，实用率高，配套齐全,紫林居,天河公园,房本满五年,425.0,59574.0,108403175963,https://gz.lianjia.com/ershoufang/108403175963.html,2室2厅,71.34,南,精装,中楼层(共10层),2000年
59,天河,帝景苑3-2-1-2 137方高层,帝景苑,龙口西,房本满五年,998.0,72847.0,108404463443,https://gz.lianjia.com/ershoufang/108404463443.html,3室2厅,137.0,南 北,简装,中楼层(共32层),2000年
60,天河,天誉华庭 满五年唯一 视野宽阔 配套齐全,天誉华庭,龙口西,房本满五年,1100.0,86615.0,108402843160,https://gz.lianjia.com/ershoufang/108402843160.html,3室2厅,127.0,北,简装,低楼层(共38层),2004年
61,天河,次新小区，厅直出阳台，方正一房一厅,佳润上品菁园,东圃,,222.0,45502.0,108405086407,https://gz.lianjia.com/ershoufang/108405086407.html,1室1厅,48.79,东,精装,低楼层(共9层),2013年
62,天河,翠拥华庭 单边位1房 安静舒适 采光通风好,翠拥华庭锋尚,车陂,房本满五年,188.0,41547.0,108405088424,https://gz.lianjia.com/ershoufang/108405088424.html,1室1厅,45.25,东 北,简装,高楼层(共27层),2008年
63,天河,天河北后花园 金燕花苑  电梯三房 封闭式小区安静舒适,金燕花苑,燕塘,房本满五年,333.0,39719.0,108405102061,https://gz.lianjia.com/ershoufang/108405102061.html,3室2厅,83.84,西北 西南,精装,低楼层(共26层),2004年
64,天河,新世界东逸花园 3室2厅 东北,新世界东逸花园,天河公园,房本满五年,1080.0,85268.0,108405099828,https://gz.lianjia.com/ershoufang/108405099828.html,3室2厅,126.66,东北,其他,高楼层(共28层),2003年
65,天河,兰亭醉优两房 安静不吵 户型方正 不可错过,兰亭盛荟,东圃,,495.0,69837.0,108405113681,https://gz.lianjia.com/ershoufang/108405113681.html,2室2厅,70.88,北 东北,精装,中楼层(共33层),2018年
66,天河,精装修三房，户型方正，通风采光好,海景大厦,天河公园,房本满五年,410.0,45354.0,108405088266,https://gz.lianjia.com/ershoufang/108405088266.html,3室2厅,90.4,西,精装,中楼层(共17层),2001年
67,天河,广州东站大型小区 双地铁物业电梯4+1房 带公立幼儿园,天河北苑,沙太南,房本满五年,388.0,35679.0,108405104761,https://gz.lianjia.com/ershoufang/108405104761.html,5室1厅,108.75,东北,简装,高楼层(共9层),1998年
68,天河,18号线地铁 东向正规三房 看房方便,云宁居,沙太南,房本满五年,205.0,24405.0,108405095229,https://gz.lianjia.com/ershoufang/108405095229.html,3室1厅,84.0,东,简装,低楼层(共9层),1999年
69,天河,满五唯一税费少，楼层好，视野开阔，业主置换诚心卖,天雅居,东圃,房本满五年,370.0,35667.0,108405090332,https://gz.lianjia.com/ershoufang/108405090332.html,3室2厅,103.74,东南,精装,28层,2003年
70,天河,业主诚心卖，近金融城，业主诚心卖，小区配套齐全,天雅居,东圃,房本满五年,259.0,34079.0,108405116110,https://gz.lianjia.com/ershoufang/108405116110.html,2室1厅,76.0,西北,精装,13层,1999年
71,天河,南向 居住舒适 交通便利 配套齐,光华大厦,体育中心,,438.0,49790.0,108405024007,https://gz.lianjia.com/ershoufang/108405024007.html,2室1厅,87.97,东南,毛坯,高楼层(共21层),2000年
72,天河,天河区 时代物业 满五唯一 可望白云山 可直接领包入住,时代花生二期,沙太南,房本满五年,296.0,45455.0,108405013597,https://gz.lianjia.com/ershoufang/108405013597.html,2室2厅,65.12,北,精装,中楼层(共18层),2008年
73,天河,华师旁 南向两房 安静不吵环境好 诚心卖,园田居,石牌,房本满五年,299.0,38651.0,108405045880,https://gz.lianjia.com/ershoufang/108405045880.html,2室1厅,77.36,南,简装,低楼层(共9层),2000年
74,天河,04年小区 人车分流，燕塘地铁，光线好带 私家入户露台,新燕花园,燕塘,房本满五年,326.0,44762.0,108405046915,https://gz.lianjia.com/ershoufang/108405046915.html,2室1厅,72.83,北,精装,9层,2004年
75,天河,此房满五不唯一，中间楼层视野开阔，采光好,隽园,天河公园,房本满五年,888.0,96870.0,108405077503,https://gz.lianjia.com/ershoufang/108405077503.html,3室1厅,91.67,西北,精装,中楼层(共31层),2007年
76,天河,华南植物园内，独享一片宁静和树林！,华南国家植物园,长兴,房本满五年,598.0,49834.0,108405039388,https://gz.lianjia.com/ershoufang/108405039388.html,3室2厅,120.0,东南,简装,低楼层(共9层),板楼
77,天河,天河公园翠湖山庄中高层精装三房业主急卖,翠湖山庄,天河公园,房本满五年,550.0,49200.0,108405061359,https://gz.lianjia.com/ershoufang/108405061359.html,3室2厅,111.79,南 西 北,精装,中楼层(共15层),1999年
78,天河,宝翠园，单边位，高楼层，视野开阔，采光充足,宝翠园,龙洞,房本满五年,630.0,64398.0,108405022014,https://gz.lianjia.com/ershoufang/108405022014.html,3室2厅,97.83,西北,精装,高楼层(共15层),2015年
79,天河,金融城 东南向三房 采光通风好 安静望花园 满五唯一,骏景花园,棠下,房本满五年,600.0,55036.0,108405069472,https://gz.lianjia.com/ershoufang/108405069472.html,3室2厅,109.02,东南,精装,中楼层(共11层),2000年
80,天河,满五唯一，节省交易成本，楼层好，户型方正小三房,加拿大花园,华景新城,房本满五年,378.0,44803.0,108405032882,https://gz.lianjia.com/ershoufang/108405032882.html,3室2厅,84.37,西北,简装,高楼层(共28层),1995年
81,天河,业主诚意卖 满五唯一大三房 厅出阳台,联发名苑,粤垦,房本满五年,246.0,25361.0,108405077135,https://gz.lianjia.com/ershoufang/108405077135.html,3室1厅,97.0,西南,简装,高楼层(共9层),1996年
82,天河,天河北 大型小区    安静看花园,嘉怡苑,林和,房本满五年,750.0,65417.0,108405047232,https://gz.lianjia.com/ershoufang/108405047232.html,4室1厅,114.65,北,精装,27层,1998年
83,天河,金穗大厦小区  三房两卫  高层东向,金穗大厦,体育中心,,550.0,40648.0,108405053696,https://gz.lianjia.com/ershoufang/108405053696.html,3室2厅,135.31,东,其他,高楼层(共33层),1997年
84,天河,珠江新城东 好楼层 南北向2房单位,华颖花园,员村,房本满五年,175.0,34443.0,108405037551,https://gz.lianjia.com/ershoufang/108405037551.html,2室1厅,50.81,南 北,简装,中楼层(共5层),1999年
85,天河,四开间朝南，电梯两房，业主诚心卖房，阳光好,盈彩美居,东圃,房本满五年,358.0,46542.0,108405055373,https://gz.lianjia.com/ershoufang/108405055373.html,2室1厅,76.92,南,精装,低楼层(共12层),2003年
86,天河,金地天河公馆 视野开阔 南北对流双阳台 中高层,金地天河公馆,黄村,,1000.0,69653.0,108405041257,https://gz.lianjia.com/ershoufang/108405041257.html,4室2厅,143.57,南,精装,中楼层(共31层),塔楼
87,天河,省农机所 厅出阳台南向大三房 一梯两户 南北对流,省农机所,天润路,房本满五年,485.0,58427.0,108405057594,https://gz.lianjia.com/ershoufang/108405057594.html,3室2厅,83.01,南 北,精装,中楼层(共6层),1996年
88,天河,先烈东 交委宿舍电梯两房 正南向 采光比较好,交委宿舍,沙河,房本满五年,192.0,29363.0,108405046528,https://gz.lianjia.com/ershoufang/108405046528.html,2室1厅,65.39,北,精装,中楼层(共9层),2000年
89,天河,新上电梯三房 业主自住精装保养好 满五唯一 诚心放卖,天平花苑,沙太南,房本满五年,215.0,31250.0,108405070279,https://gz.lianjia.com/ershoufang/108405070279.html,3室2厅,68.8,东,精装,9层,1996年
90,天河,（优选）翠湖山庄 阳台正南 方正2房 通风采光好,翠湖山庄,天河公园,房本满五年,320.0,51209.0,108405028721,https://gz.lianjia.com/ershoufang/108405028721.html,2室2厅,62.49,南,简装,中楼层(共13层),1999年
91,天河,天河北 天雅阁很实用方正两房全明户型采光视野好,天雅阁,天润路,房本满五年,278.0,50638.0,108405045770,https://gz.lianjia.com/ershoufang/108405045770.html,2室1厅,54.9,西南,精装,高楼层(共9层),1998年
92,天河,业主急卖！高层南向三房，安静望花园，采光好，新装修,保利心语,珠江新城中,,1699.0,158845.0,108405021197,https://gz.lianjia.com/ershoufang/108405021197.html,3室2厅,106.96,南,精装,中楼层(共32层),2009年
93,天河,美林海岸 望花园 安静方正两房 业主急出,美林海岸,员村,房本满五年,560.0,68586.0,108405070544,https://gz.lianjia.com/ershoufang/108405070544.html,2室1厅,81.65,北,其他,15层,2003年
94,天河,天河北 紫荆小区 南向满五年 有电梯花园小区,紫荆小区,林和,房本满五年,628.0,70905.0,108405067562,https://gz.lianjia.com/ershoufang/108405067562.html,3室2厅,88.57,南 北,精装,中楼层(共9层),1998年
95,天河,帝景苑精装修三房，可拎包入住，南向三房,帝景苑,龙口西,,840.0,74455.0,108405045619,https://gz.lianjia.com/ershoufang/108405045619.html,3室1厅,112.82,南,精装,高楼层(共31层),2000年
96,天河,万科云城米酷 1室1厅 东 东南,万科云城米酷,智慧城,,40.0,22223.0,108405046496,https://gz.lianjia.com/ershoufang/108405046496.html,1室1厅,18.0,东 东南,其他,高楼层(共15层),2017年
97,天河,珠江新城高层望江、广州塔 视野一览无余 南北对流,博雅首府,珠江新城中,房本满五年,5500.0,156317.0,108403089258,https://gz.lianjia.com/ershoufang/108403089258.html,5室2厅,351.85,西南 东北,精装,高楼层(共27层),2009年
98,天河,隽园全南向4房双主套，户型格局靓。,隽园,天河公园,房本满五年,1818.0,106929.0,108404928117,https://gz.lianjia.com/ershoufang/108404928117.html,4室2厅,170.02,东南 南,精装,低楼层(共31层),2007年
99,天河,珠江新城东高层南向，安静采光好。,跑马地花园,珠江新城东,房本满五年,1050.0,59279.0,108404856221,https://gz.lianjia.com/ershoufang/108404856221.html,3室1厅,177.13,南,精装,高楼层(共32层),1999年
100,天河,地铁口独立产权 精装保养好配套齐全:;,万科云城米酷,智慧城,,39.0,18868.0,108405089076,https://gz.lianjia.com/ershoufang/108405089076.html,1室1厅,20.67,西,精装,高楼层(共18层),2017年
101,天河,地铁在家门口，南向采光好，视野开阔，花园小区,天顺跃居,天河公园,房本满五年,580.0,57307.0,108404955306,https://gz.lianjia.com/ershoufang/108404955306.html,3室2厅,101.21,南,精装,中楼层(共12层),2004年
102,天河,东洲大厦 四房朝南 满五唯一 体育西地铁上,东洲大厦,天河南,房本满五年,798.0,54891.0,108404939530,https://gz.lianjia.com/ershoufang/108404939530.html,4室2厅,145.38,西南,简装,低楼层(共31层),1999年
103,天河,公园御景 优选房源 望琶洲 3梯两户,公园御景,天河公园,房本满五年,2320.0,118187.0,108404867990,https://gz.lianjia.com/ershoufang/108404867990.html,4室2厅,196.3,东南,简装,高楼层(共30层),2014年
104,天河,南北对流三房两卫，100米楼间距 视野开阔 品质三房,粤海丽江花园,珠江新城东,房本满五年,1630.0,146032.0,108404801017,https://gz.lianjia.com/ershoufang/108404801017.html,3室2厅,111.62,南,精装,低楼层(共23层),2009年
105,天河,少有复试放盘，过五年唯一，税费少，视野开阔,帝景苑,龙口西,房本满五年,1750.0,66764.0,108404869699,https://gz.lianjia.com/ershoufang/108404869699.html,5室2厅,262.12,东北,精装,高楼层(共31层),2000年
106,天河,标杆小区经典楼层好采光足花园小区,天誉华庭,龙口西,房本满五年,950.0,78383.0,108404992636,https://gz.lianjia.com/ershoufang/108404992636.html,3室2厅,121.2,东北,精装,低楼层(共38层),2004年
107,天河,体育东南雅苑 大三房两卫 双阳台 视野好精装修,南雅苑,天河南,,500.0,49737.0,108403878909,https://gz.lianjia.com/ershoufang/108403878909.html,3室2厅,100.53,南 北,精装,高楼层(共8层),1992年
108,天河,08年楼盘，楼龄新，近太古汇，视野开阔 业主诚卖,嘉宝华庭,龙口西,房本满五年,830.0,67861.0,108404820514,https://gz.lianjia.com/ershoufang/108404820514.html,3室2厅,122.31,东 南 西南,简装,中楼层(共29层),2008年
109,天河,丽晶华庭 高楼层复式 精装修四房 户型方正实用,丽晶华庭,珠江新城西,,1168.0,48940.0,108404282672,https://gz.lianjia.com/ershoufang/108404282672.html,4室2厅,238.66,北,精装,高楼层(共30层),1998年
110,天河,新鸿基峻林  B3栋电梯中层  安静视野好,峻林,林和,房本满五年,1900.0,117720.0,108404994049,https://gz.lianjia.com/ershoufang/108404994049.html,3室2厅,161.4,东北,精装,中楼层(共36层),2015年
111,天河,高层，通风采光好，格局方正实用,都市兰亭花园,员村,房本满五年,210.0,52187.0,108405078876,https://gz.lianjia.com/ershoufang/108405078876.html,1室1厅,40.24,东 南,简装,中楼层(共19层),2002年
112,天河,梅花园地铁口旁，产权满五年唯一，南北对流朝向,建材小区,沙太南,房本满五年,189.0,23555.0,108405099990,https://gz.lianjia.com/ershoufang/108405099990.html,3室2厅,80.24,南 北,简装,高楼层(共9层),1999年
113,天河,金融城南北对流两房 景观好 阳台无遮挡,棠德花苑,棠下,房本满五年,178.0,28859.0,108405082396,https://gz.lianjia.com/ershoufang/108405082396.html,2室1厅,61.68,南,精装,高楼层(共9层),1997年
114,天河,东南向小三房 视野开阔 装修保养好,美林湖畔花园誉府,东圃,房本满五年,560.0,65155.0,108403966318,https://gz.lianjia.com/ershoufang/108403966318.html,3室2厅,85.95,东南,精装,高楼层(共10层),2013年
115,天河,龙口西路 3室2厅 西北,龙口西路,龙口西,,528.0,61951.0,108404971733,https://gz.lianjia.com/ershoufang/108404971733.html,3室2厅,85.23,西北,简装,高楼层(共9层),暂无数据
116,天河,交通便利，户型方正，采光良好，客厅宽敞。,聚侨苑,天河南,房本满五年,375.0,43651.0,108403830315,https://gz.lianjia.com/ershoufang/108403830315.html,2室2厅,85.91,南 北,精装,高楼层(共9层),1999年
117,天河,天河区 近6号线地铁  满五唯一 一手业主 看房方便,省粮油宿舍,沙太南,房本满五年,160.0,22485.0,108404152978,https://gz.lianjia.com/ershoufang/108404152978.html,2室2厅,71.16,南,简装,低楼层(共9层),1995年
118,天河,龙湖业主诚心出房，保养好，环境优美，有钥匙随时看房,龙湖首开天宸原著,黄村,,630.0,64510.0,108404981823,https://gz.lianjia.com/ershoufang/108404981823.html,3室2厅,97.66,东北,精装,低楼层(共34层),板塔结合
119,天河,领展广场旁 出门即是公园 校园 高层东单边位 南北对流,裕景花园,珠江新城东,房本满五年,1080.0,96146.0,108403460100,https://gz.lianjia.com/ershoufang/108403460100.html,3室2厅,112.33,北,简装,高楼层(共31层),2009年
120,天河,一口jia 暨大校内一梯两户南北通 透三房南向 满五唯一,暨南大学宿舍,石牌,房本满五年,436.0,56426.0,108403141830,https://gz.lianjia.com/ershoufang/108403141830.html,3室2厅,77.27,南 北,精装,中楼层(共5层),1990年
